목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
1984그수육집칼국수/계룡엄사점,127.23902727183,36.291388431484,계룡시,엄사면,생활편의,음식점,한식,27
1989역전꼬마김밥/계룡점,127.258609118474,36.263169533408,계룡시,두마면,생활편의,음식점,분식,7
24시전주명가콩나물국밥/계룡점,127.24353364330403,36.28904872369465,계룡시,엄사면,생활편의,음식점,한식,17
365배드민턴전용구장,127.246221171183,36.280889667843,계룡시,금암동,여행/레저,레저/스포츠,운동장/체육관,3
60계치킨/충남계룡엄사점,127.23645159646986,36.28787469071905,계룡시,엄사면,생활편의,음식점,치킨,3
BBQ/계룡시청점,127.249359859375,36.272140681337,계룡시,금암동,생활편의,음식점,치킨,6
BBQ/대전계룡점,127.243388023051,36.2883332489658,계룡시,엄사면,생활편의,음식점,치킨,7
BHC/계룡점,127.2529116361336,36.27387866569328,계룡시,금암동,생활편의,음식점,치킨,9
CJ대한통운/계룡영업소,127.242249207303,36.2914717741402,계룡시,엄사면,생활편의,생활서비스,택배,4
GS25/계룡공단점,127.278357394621,36.2600033422217,계룡시,두마면,쇼핑,대형유통점,편의점,11
GS25/계룡대실와노점,127.25414330909568,36.26281102031678,계룡시,두마면,쇼핑,대형유통점,편의점,3
GYM212,127.237444149204,36.2835004307582,계룡시,엄사면,여행/레저,레저/스포츠,헬스,43
가마치통닭/충남계룡점,127.2379820443458,36.2856517847334,계룡시,엄사면,생활편의,음식점,치킨,3
가미정,127.247915446214,36.2830283233381,계룡시,엄사면,생활편의,음식점,한식,5
가장맛있는족발/계룡엄사점,127.23591955234052,36.28759410263321,계룡시,엄사면,생활편의,음식점,전문음식점,5
갈비로,127.23665541922168,36.28583160864181,계룡시,엄사면,생활편의,음식점,한식,3
감나무집,127.246193315498,36.289916418566,계룡시,엄사면,생활편의,음식점,전문음식점,134
강다짐삼각김밥/계룡대점,127.241499297611,36.288805406448,계룡시,엄사면,생활편의,음식점,분식,3
개나리회관,127.23011131660267,36.30038735556382,계룡시,신도안면,기업/단체,사회시설,회관,2538
경동택배/계룡금암396영업소,127.250026523947,36.2657247482823,계룡시,금암동,생활편의,생활서비스,택배,7
경성한우국밥,127.2781082,36.2601144,계룡시,두마면,생활편의,음식점,한식,6
경익버스,127.277774056787,36.2663081774049,계룡시,두마면,기업/단체,업종별기업,운수창고업,15
계룡각/[중식],127.238749546144,36.2883054472831,계룡시,엄사면,생활편의,음식점,중식,46
계룡군문화축제,127.2391683468357,36.31372017125205,계룡시,신도안면,여행/레저,관광명소,축제,1256
계룡군문화축제/1주차장(메인주차장),127.236555138465,36.306053415085,계룡시,신도안면,교통편의,자동차시설,주차장,919
계룡군문화축제/2주차장(메인주차장),127.241110197659,36.316357824607,계룡시,신도안면,교통편의,자동차시설,주차장,263
계룡군문화축제/계룡대쇼핑타운주차장,127.244693398156,36.295582431839,계룡시,신도안면,교통편의,자동차시설,주차장,22
계룡군문화축제/계룡대야구장주차장,127.237249563573,36.301303959585,계룡시,신도안면,교통편의,자동차시설,주차장,15
계룡군문화축제/국방출판지원단주차장,127.23830491574,36.31360812114,계룡시,신도안면,교통편의,자동차시설,주차장,85
계룡군문화축제/장애인주차장,127.233249762756,36.318801944939,계룡시,신도안면,교통편의,자동차시설,주차장,7
계룡대반점/[중식],127.251442955437,36.27802891263,계룡시,금암동,생활편의,음식점,중식,160
계룡대쇼핑타운,127.24467586311664,36.29560508754378,계룡시,신도안면,쇼핑,대형유통점,쇼핑센터,1615
계룡대야구장,127.237638404082,36.3028593404262,계룡시,신도안면,여행/레저,레저/스포츠,운동장/체육관,206
계룡대체력단련장,127.24660971701152,36.31549684364986,계룡시,신도안면,여행/레저,레저/스포츠,골프장,1054
계룡대홍제사,127.23722504564137,36.29934191261489,계룡시,신도안면,생활편의,종교,절,3
계룡도서관,127.2498042216248,36.2769456929437,계룡시,금암동,생활편의,문화생활시설,도서관,103
계룡리더스치과의원,127.240610486382,36.2889442743514,계룡시,엄사면,의료편의,의료시설,의원,3
계룡면옥,127.25224845335607,36.2764735386972,계룡시,금암동,생활편의,음식점,한식,26
계룡명태가,127.245860165007,36.2726961532957,계룡시,금암동,생활편의,음식점,전문음식점,3
계룡문화예술의전당,127.234138982021,36.272807183467,계룡시,엄사면,생활편의,문화생활시설,공연장,579
계룡사계고택,127.271719045132,36.2655582272578,계룡시,두마면,여행/레저,관광명소,고택/생가/민속마을,4
계룡성결교회,127.23744415118,36.2832782338135,계룡시,엄사면,생활편의,종교,교회시설,4
계룡성당,127.237388612902,36.281889502584,계룡시,엄사면,생활편의,종교,성당시설,10
계룡스포츠센터,127.24565194112074,36.29609318903218,계룡시,신도안면,여행/레저,레저/스포츠,종합스포츠센타,4
계룡시노인종합복지관,127.259081217198,36.272335160421,계룡시,금암동,기업/단체,사회시설,사회복지시설,6
계룡시농업기술센터,127.276274226277,36.262225299589,계룡시,두마면,기업/단체,각종단체,센터,16
계룡시민체육관,127.23330574901937,36.26983529443494,계룡시,엄사면,여행/레저,레저/스포츠,운동장/체육관,155
계룡시보건소,127.250026458484,36.27308502226,계룡시,금암동,의료편의,의료시설,보건소/지소,71
계룡시보훈회관,127.237832968746,36.2874166541638,계룡시,엄사면,기업/단체,사회시설,회관,8
계룡시어린이감성체험장,127.214279674844,36.2681409321044,계룡시,엄사면,여행/레저,관광명소,체험학습,39
계룡시종합문화체육공원,127.23263915334246,36.26850210886275,계룡시,엄사면,여행/레저,관광명소,공원,26
계룡시파크골프장,127.2376327,36.3020387,계룡시,신도안면,여행/레저,레저/스포츠,골프장,6
계룡역공영주차장,127.262747556547,36.2725573787947,계룡시,두마면,교통편의,자동차시설,주차장,212
계룡온누리약국,127.242249218184,36.2902496909551,계룡시,엄사면,의료편의,기타의료시설,약국,6
계룡웰빙클럽,127.232305667041,36.2890553243925,계룡시,엄사면,생활편의,생활서비스,찜질방,54
계룡이사랑치과의원,127.264941845148,36.2681967764499,계룡시,두마면,의료편의,의료시설,의원,3
계룡이편한세상경로당,127.265052931798,36.2698354796191,계룡시,두마면,기업/단체,사회시설,사회복지시설,66
계룡장로교회,127.241721535457,36.2848336373712,계룡시,엄사면,생활편의,종교,교회시설,6
계룡장수요양병원,127.217140371796,36.2862222250886,계룡시,엄사면,의료편의,의료시설,요양병원,13
계룡정,127.247582143205,36.2829449975377,계룡시,엄사면,생활편의,음식점,한식,3
계룡종합사회복지관,127.233000189023,36.2733904438237,계룡시,엄사면,기업/단체,사회시설,사회복지시설,95
계룡종합운동장,127.231639216204,36.2714184379908,계룡시,엄사면,여행/레저,레저/스포츠,운동장/체육관,50
계룡종합운동장/보조경기장,127.233389067069,36.2707240827136,계룡시,엄사면,여행/레저,레저/스포츠,운동장/체육관,3
계룡종합폐기물처리,127.270802638879,36.2454493973182,계룡시,두마면,기업/단체,업종별기업,업종별기업기타,3
계룡철물,127.258664577358,36.273473917356,계룡시,금암동,생활편의,생활서비스,철물점,22
계룡청년공간소소마루,127.25262704139992,36.27297173735967,계룡시,금암동,생활편의,문화생활시설,문화생활시설기타,3
계룡프라자,127.242249230301,36.2888887346782,계룡시,엄사면,쇼핑,쇼핑기타,일반상가,3
계룡한방오리,127.24774777538585,36.282578045456845,계룡시,엄사면,생활편의,음식점,전문음식점,57
계룡해물칼국수,127.236916377018,36.2881387888841,계룡시,엄사면,생활편의,음식점,한식,9
계룡효센터,127.28065933269772,36.246446106113225,계룡시,두마면,의료편의,기타의료시설,요양원,16
고군산횟집,127.24036049299616,36.29069407381816,계룡시,엄사면,생활편의,음식점,전문음식점,4
고기박사냉면초계막국수/계룡점,127.24649887164,36.2868056631349,계룡시,엄사면,생활편의,음식점,한식,10
고반식당/계룡점,127.242388091531,36.290610761798,계룡시,엄사면,생활편의,음식점,한식,3
고봉민김밥인/계룡금암점,127.251470777969,36.2727239606463,계룡시,금암동,생활편의,음식점,분식,3
고향맛집,127.211502219736,36.2595307842338,계룡시,엄사면,생활편의,음식점,한식,54
곤지암할매소머리국밥/계룡점,127.235472071402,36.286944471893,계룡시,엄사면,생활편의,음식점,한식,3
골목길고추장연탄구이,127.239610563275,36.2902774501749,계룡시,엄사면,생활편의,음식점,한식,6
골프존파크/엄사탑시드스크린점,127.24203295284548,36.28807359837266,계룡시,엄사면,여행/레저,레저/스포츠,골프연습장,13
교촌치킨/계룡대점,127.23786879624151,36.28862463254194,계룡시,엄사면,생활편의,음식점,치킨,11
구룡골프연습장,127.231444352173,36.3205239606205,계룡시,신도안면,여행/레저,레저/스포츠,골프연습장,29
구룡체력단련장,127.2315402937976,36.31867372120215,계룡시,신도안면,여행/레저,레저/스포츠,골프장,1880
구룡콘도,127.229972227247,36.324273525243,계룡시,신도안면,여행/레저,숙박,콘도/리조트,251
구스브레드,127.2449647,36.2723809,계룡시,금암동,생활편의,음식점,제과점,55
국군복지단/개나리회관마트,127.230944577686,36.300192938102,계룡시,신도안면,쇼핑,슈퍼/마트,슈퍼/마트 기타,123
국수랑묵이랑,127.237388585489,36.284972485191,계룡시,엄사면,생활편의,음식점,한식,3
굽네치킨/계룡점,127.2584701373009,36.27491819639242,계룡시,금암동,생활편의,음식점,치킨,4
굿타임모텔,127.244026847816,36.289166491233,계룡시,엄사면,여행/레저,숙박,모텔/여관,20
그냥회마차,127.23613866951,36.2879999112597,계룡시,엄사면,생활편의,음식점,전문음식점,3
금아공조,127.273107944705,36.250532166225,계룡시,두마면,쇼핑,쇼핑기타,쇼핑기타,6
금암산장,127.2500273,36.2657526,계룡시,금암동,생활편의,음식점,한식,30
기와집정육식당,127.255525986029,36.2713352533818,계룡시,금암동,생활편의,음식점,한식,3
기장횟집,127.241665938358,36.2900552652258,계룡시,엄사면,생활편의,음식점,전문음식점,7
길산스틸/계룡본사,127.27455225732184,36.2509487939624,계룡시,두마면,기업/단체,업종별기업,철강 금속,24
김가네/계룡점,127.250554195113,36.2724462091107,계룡시,금암동,생활편의,음식점,분식,3
김광석외과의원,127.24358722582372,36.2882747574905,계룡시,엄사면,의료편의,의료시설,의원,18
김민정소아과의원,127.24130486993022,36.2888609545494,계룡시,엄사면,의료편의,의료시설,의원,19
김밥천국/엄사점,127.242249230301,36.2888887346782,계룡시,엄사면,생활편의,음식점,분식,10
꼬막과친구들,127.23853998707966,36.28852795093988,계룡시,엄사면,생활편의,음식점,전문음식점,7
꾸미공방,127.238413383178,36.28916040336689,계룡시,엄사면,생활편의,생활서비스,생활서비스기타,3
나우숯불갈비,127.245554476635,36.2906663295192,계룡시,엄사면,생활편의,음식점,한식,3
남서문옛날가마솥곰탕/계룡본점,127.25276263086596,36.27398750845708,계룡시,금암동,생활편의,음식점,한식,20
남해자산어보횟집,127.242526967845,36.2906385372263,계룡시,엄사면,생활편의,음식점,전문음식점,3
내일또오리/충남계룡점,127.24200822748566,36.29036841796797,계룡시,엄사면,생활편의,음식점,전문음식점,31
노랑통닭/계룡점,127.25264035830452,36.2736376014453,계룡시,금암동,생활편의,음식점,치킨,6
녹운,127.254165072046,36.262752888187,계룡시,두마면,생활편의,음식점,떡/한과,3
녹원정,127.234333394413,36.2744736617049,계룡시,엄사면,생활편의,음식점,한식,4
논산계룡농협/계룡로컬푸드센터,127.2591957115636,36.266274270191786,계룡시,두마면,쇼핑,음식료,농수축산물점,180
농업회사법인충청계룡로컬푸드,127.255609311968,36.2713352538683,계룡시,금암동,쇼핑,음식료,음식료기타,4
늘푸른목장,127.23983084806248,36.29117855392916,계룡시,엄사면,생활편의,음식점,한식,4
다니야/계룡점,127.241860362329,36.2904163363927,계룡시,엄사면,생활편의,술집,꼬치전문점,3
다디단,127.234722133526,36.287444410643,계룡시,엄사면,생활편의,카페,카페기타,3
다이소/계룡대실지구점,127.26061782959476,36.26583104312279,계룡시,두마면,쇼핑,생활용품,다이소,468
다이소/계룡점,127.240943790129,36.2889442762962,계룡시,엄사면,쇼핑,생활용품,다이소,66
달보드레의달콤한수다,127.237083052607,36.2854724265335,계룡시,엄사면,쇼핑,음식료,음식료기타,11
달콤왕가탕후루/계룡엄사점,127.240610485393,36.289055372823,계룡시,엄사면,생활편의,음식점,음식점기타,15
대감돌솥우렁쌈밥,127.23530650253878,36.28689977939142,계룡시,엄사면,생활편의,음식점,한식,3
대광철물상사,127.239610639382,36.28172286783,계룡시,엄사면,생활편의,생활서비스,철물점,6
대산식당,127.240277235024,36.2830560533881,계룡시,엄사면,생활편의,음식점,한식,5
대신택배/계룡두마영업소,127.277718532924,36.2633085181954,계룡시,두마면,생활편의,생활서비스,택배,13
대운식당,127.245137850909,36.2902219332,계룡시,엄사면,생활편의,음식점,한식,68
더하고부대찌개,127.256386988581,36.2749459588421,계룡시,금암동,생활편의,음식점,전문음식점,24
도곡기도원,127.20419726217638,36.2652245386833,계룡시,엄사면,생활편의,종교,교회시설,6
도곡리실내야외낚시터,127.20869692885,36.2577531923691,계룡시,엄사면,여행/레저,레저/스포츠,낚시,6
도미노피자/계룡점,127.243776877671,36.2883054766175,계룡시,엄사면,생활편의,음식점,패스트푸드,13
도원뚝배기짬뽕/[중식],127.238943970364,36.288638743832,계룡시,엄사면,생활편의,음식점,중식,32
도원춘/계룡점 [중식],127.2459455565198,36.28602209171636,계룡시,엄사면,생활편의,음식점,중식,30
도톰삼겹살막창,127.24961454312978,36.27241355911195,계룡시,금암동,생활편의,음식점,한식,3
돈방제주맛돼지,127.240249398917,36.289888609252,계룡시,엄사면,생활편의,음식점,한식,5
돌고래횟집,127.24028671309776,36.29101505403162,계룡시,엄사면,생활편의,음식점,전문음식점,6
동대문엽기떡볶이/충남계룡점,127.243776877919,36.2882777019995,계룡시,엄사면,생활편의,음식점,분식,4
동두천 부대찌개,127.239721671692,36.2894719869054,계룡시,엄사면,생활편의,음식점,전문음식점,4
돼지가족족발,127.23906673146712,36.289301711080086,계룡시,엄사면,생활편의,음식점,전문음식점,6
두계천생태공원물놀이장,127.238971654433,36.298887577921,계룡시,신도안면,여행/레저,레저/스포츠,수영장,13
등촌샤브칼국수,127.24121221843892,36.28943081527335,계룡시,엄사면,생활편의,음식점,한식,6
뚜레쥬르/논산계룡대점,127.241693721088,36.2892220268513,계룡시,엄사면,생활편의,음식점,제과점,3
로컬한우,127.233726802356,36.28852146224656,계룡시,엄사면,생활편의,음식점,한식,62
롯데리아/계룡점,127.24130486993022,36.2888609545494,계룡시,엄사면,생활편의,음식점,패스트푸드,24
루나호텔,127.25364476356484,36.275108823635975,계룡시,금암동,여행/레저,숙박,모텔/여관,26
리틀하노이/계룡점,127.237749636385,36.288138793744,계룡시,엄사면,생활편의,음식점,세계요리,3
마라주방,127.23851784622144,36.28704847932149,계룡시,엄사면,생활편의,음식점,중식,6
마메든도어,127.270830387254,36.248476831052,계룡시,두마면,기업/단체,업종별기업,건설업,15
마장동아재네정육식당,127.2556003460669,36.243314700476745,계룡시,두마면,생활편의,음식점,한식,38
마포꿀꿀이,127.240693801193,36.290194132642,계룡시,엄사면,생활편의,음식점,한식,3
맘스터치/계룡금암점,127.25516160376566,36.27187444079222,계룡시,금암동,생활편의,음식점,패스트푸드,8
맘스터치/계룡엄사점,127.24263807676,36.289777524721,계룡시,엄사면,생활편의,음식점,패스트푸드,6
맛나감자탕/계룡본점,127.25661662840304,36.27479811275764,계룡시,금암동,생활편의,음식점,한식,139
메가커피/계룡대실지구점,127.25852707459497,36.26284140476076,계룡시,두마면,생활편의,카페,커피전문점,71
명동막국수소바,127.2560961679406,36.27260890576767,계룡시,금암동,생활편의,음식점,한식,3
명랑시대외식청년창업협동조합/공장,127.269774880327,36.253531805683,계룡시,두마면,기업/단체,업종별기업,제조업,9
명륜진사갈비/충남계룡점,127.24297670272024,36.290034148343125,계룡시,엄사면,생활편의,음식점,한식,22
모꼬지,127.242471413758,36.2910273815519,계룡시,엄사면,생활편의,음식점,한식,22
목구멍/계룡점,127.242249215464,36.290555211752,계룡시,엄사면,생활편의,음식점,한식,13
몽이야모텔,127.254609360144,36.275890285493,계룡시,금암동,여행/레저,숙박,모텔/여관,22
무궁화학습원,127.24522163053663,36.32511067442024,계룡시,신도안면,여행/레저,관광명소,공원,76
무상사,127.21230741923615,36.29166602203344,계룡시,엄사면,생활편의,종교,절,67
무진장장수한우정육전문점,127.2553009171267,36.27343992753367,계룡시,금암동,쇼핑,음식료,정육점,79
미다미/[일식],127.247776665055,36.2723073198128,계룡시,금암동,생활편의,음식점,일식,46
미르,127.240999330864,36.2900552613356,계룡시,엄사면,생활편의,음식점,전문음식점,10
바다회수산,127.25813758143336,36.27089839100363,계룡시,금암동,생활편의,음식점,전문음식점,3
바디앤솔필라테스/충남계룡점,127.24358068496925,36.28826704427294,계룡시,엄사면,여행/레저,레저/스포츠,필라테스,3
바른손한의원,127.2399717023876,36.28352822011429,계룡시,엄사면,의료편의,의료시설,한의원,9
바른정육,127.25858398555238,36.26312427092343,계룡시,두마면,쇼핑,음식료,정육점,3
방일해장국/계룡점,127.258164608858,36.274918194607,계룡시,금암동,생활편의,음식점,한식,27
배스킨라빈스/계룡대실점,127.2585827073438,36.26641940183488,계룡시,두마면,생활편의,음식점,패스트푸드,3
배스킨라빈스/계룡엄사점,127.2417492704764,36.289360900265,계룡시,엄사면,생활편의,음식점,패스트푸드,3
버거킹/계룡엄사점,127.24451089058584,36.29003584169504,계룡시,엄사면,생활편의,음식점,패스트푸드,85
별미황소곱창,127.239777221081,36.2896108603188,계룡시,엄사면,생활편의,음식점,전문음식점,3
병영체험관,127.24192941419994,36.3073213488354,계룡시,신도안면,여행/레저,관광명소,체험학습,153
보령해물칼국수,127.233916655891,36.2867222658825,계룡시,엄사면,생활편의,음식점,한식,6
복고풍,127.252331799322,36.2742237950789,계룡시,금암동,생활편의,음식점,한식,25
본부교회,127.24502661993662,36.30477583218141,계룡시,신도안면,생활편의,종교,교회시설,203
본죽/계룡금암점,127.2496258661924,36.27243121804341,계룡시,금암동,생활편의,음식점,죽,10
본죽/계룡대점,127.24209052463613,36.290053122069935,계룡시,엄사면,생활편의,음식점,죽,3
본호텔,127.254803810334,36.273307247095,계룡시,금암동,여행/레저,숙박,모텔/여관,74
부산면관/계룡점,127.2356326850819,36.28748152830114,계룡시,엄사면,생활편의,음식점,한식,6
부산자갈치횟집,127.239860539107,36.2904996485761,계룡시,엄사면,생활편의,음식점,전문음식점,18
북청손만두 요리집,127.2450785752942,36.27245302539888,계룡시,금암동,생활편의,음식점,한식,14
분식공방,127.23947680445872,36.28994940725258,계룡시,엄사면,생활편의,음식점,분식,16
브라운도트/계룡시청점,127.256053690762,36.2742793660477,계룡시,금암동,여행/레저,숙박,모텔/여관,71
블루클럽/계룡점,127.242221454741,36.2889165091341,계룡시,엄사면,생활편의,생활서비스,이발소/이용실,3
비너스호텔,127.243582436388,36.2898886287046,계룡시,엄사면,여행/레저,숙박,모텔/여관,16
빽다방/계룡대실지구점,127.25877774212324,36.26183650425629,계룡시,두마면,생활편의,카페,커피전문점,7
빽다방/계룡시청점,127.250470867939,36.272585081718,계룡시,금암동,생활편의,카페,커피전문점,6
빽다방/충남계룡엄사점,127.242582537263,36.2885276665903,계룡시,엄사면,생활편의,카페,카페기타,3
살롱드코라헤어,127.242999167937,36.2884165705501,계룡시,엄사면,생활편의,생활서비스,미용실,3
삼군마크사,127.264469623485,36.272835135049,계룡시,두마면,생활편의,생활서비스,생활서비스기타,10
삼성연합통증의학과의원,127.240777138008,36.2889720499417,계룡시,엄사면,의료편의,의료시설,의원,3
삼위일체성당,127.245387762145,36.2976933068368,계룡시,신도안면,생활편의,종교,성당시설,6
삼화문구/엄사점,127.237666347504,36.283972600561,계룡시,엄사면,쇼핑,문화용품,문구/화방,18
상쾌한이비인후과의원,127.24115216228785,36.28893851709766,계룡시,엄사면,의료편의,의료시설,의원,3
새중앙교회,127.229222848721,36.2618639551147,계룡시,엄사면,생활편의,종교,교회시설,3
새터산공원,127.251415207074,36.2750014790494,계룡시,금암동,여행/레저,관광명소,공원,37
샤브마니아/계룡점,127.255637058347,36.27458488442,계룡시,금암동,생활편의,음식점,샤브샤브,29
서울떡집,127.2399862077562,36.28947156374615,계룡시,엄사면,생활편의,음식점,떡/한과,5
서울베스트내과의원,127.2425656555708,36.28851430976216,계룡시,엄사면,의료편의,의료시설,의원,11
선비꼬마김밥/계룡점,127.24192190705172,36.289684599908085,계룡시,엄사면,생활편의,음식점,분식,3
세븐일레븐/계룡품안마을점,127.246415408569,36.3021928008818,계룡시,신도안면,쇼핑,대형유통점,편의점,42
수경가든/[중식],127.252964,36.2739924,계룡시,금암동,생활편의,음식점,중식,23
수경손만두,127.25058339241804,36.272397429793415,계룡시,금암동,생활편의,음식점,한식,3
수복일식/[일식],127.23557449386146,36.28827985281551,계룡시,엄사면,생활편의,음식점,일식,9
순임한방오리,127.213557470738,36.2733347815333,계룡시,엄사면,생활편의,음식점,전문음식점,3
스누스,127.242526976995,36.2896108763649,계룡시,엄사면,생활편의,생활서비스,PC방,3
스카이스크린골프,127.252637339878,36.2728628405484,계룡시,금암동,여행/레저,레저/스포츠,골프연습장,11
스타무인텔,127.254803788571,36.2757514135355,계룡시,금암동,여행/레저,숙박,모텔/여관,3
스타벅스/계룡대로DT점,127.24438793355372,36.288416578656175,계룡시,엄사면,생활편의,카페,커피전문점,698
스페셜빈플러스,127.266136192283,36.2672246717641,계룡시,두마면,생활편의,카페,카페기타,3
시골마당식당,127.271191281979,36.2691689246571,계룡시,두마면,생활편의,음식점,한식,6
시원튼튼의원,127.24257004356366,36.28854256365257,계룡시,엄사면,의료편의,의료시설,의원,3
신도리한우촌,127.233305597294,36.2869166846463,계룡시,엄사면,생활편의,음식점,한식,9
신도반점/[중식],127.240332781944,36.2834726729839,계룡시,엄사면,생활편의,음식점,중식,10
신도안보건지소,127.24222134885171,36.3008040455033,계룡시,신도안면,의료편의,의료시설,보건소/지소,3
신도안오리,127.252331799322,36.2742237950789,계룡시,금암동,생활편의,음식점,전문음식점,48
신도안체육공원,127.237471754438,36.3026093678974,계룡시,신도안면,여행/레저,관광명소,공원,18
신신태양철물상사,127.259747861817,36.268168971485,계룡시,금암동,생활편의,생활서비스,철물점,3
신토불이병천순대,127.24127708275,36.2901941360458,계룡시,엄사면,생활편의,음식점,한식,60
썬셋하우스,127.25866407322088,36.26166910031402,계룡시,두마면,생활편의,음식점,전문음식점,3
썬스파,127.242249230301,36.2888887346782,계룡시,엄사면,생활편의,생활서비스,목욕탕/사우나,11
씨에르보,127.26897089520588,36.26969563217199,계룡시,두마면,생활편의,음식점,전문음식점,79
아네모스,127.247582236877,36.272418417153,계룡시,금암동,생활편의,카페,카페기타,10
아르보,127.2501342,36.2659927,계룡시,금암동,생활편의,카페,카페기타,83
아르볼그란데366,127.222251069148,36.281722766724,계룡시,엄사면,생활편의,카페,카페기타,19
아빠의주방,127.249637607068,36.2727517245677,계룡시,금암동,생활편의,음식점,전문음식점,17
아이센스리그PC방/계룡점,127.2547228239518,36.27432935369977,계룡시,금암동,생활편의,생활서비스,PC방,6
아저씨/계룡점,127.24154142981934,36.28957657196406,계룡시,엄사면,생활편의,음식점,한식,3
얌샘김밥/충청계룡점,127.242776951838,36.2899441732386,계룡시,엄사면,생활편의,음식점,분식,3
양반고을,127.231389091863,36.2879165597205,계룡시,엄사면,생활편의,음식점,한식,13
얼큰이 칼국수,127.25469270018,36.2743071327185,계룡시,금암동,생활편의,음식점,한식,4
엄사도서관,127.237916297895,36.287055584617,계룡시,엄사면,생활편의,문화생활시설,도서관,139
엄사뷔페백반,127.23443488008598,36.285998539680165,계룡시,엄사면,생활편의,음식점,부페,4
엄사상점가공영주차장,127.242915837302,36.2889442878046,계룡시,엄사면,교통편의,자동차시설,주차장,23
엄사약국,127.243360247739,36.2883332488037,계룡시,엄사면,의료편의,기타의료시설,약국,6
엉클부대찌개/계룡점,127.24595152543976,36.28582160111209,계룡시,엄사면,생활편의,음식점,전문음식점,3
에이미의원,127.25563707096,36.2731683788673,계룡시,금암동,의료편의,의료시설,전문클리닉,22
연리지,127.214251712991,36.2891940923795,계룡시,엄사면,생활편의,카페,카페기타,58
연산생태찌개,127.239166162481,36.2898052790788,계룡시,엄사면,생활편의,음식점,전문음식점,3
연세가정의학과의원,127.25053822734684,36.27247083381414,계룡시,금암동,의료편의,의료시설,의원,7
연화식당,127.246082269404,36.2837226780923,계룡시,엄사면,생활편의,음식점,한식,22
예로니모상사,127.258803471983,36.2714463709971,계룡시,금암동,생활편의,생활서비스,인쇄,6
예손약국,127.25699805734,36.2736127807148,계룡시,금암동,의료편의,기타의료시설,약국,7
예일약국,127.249804260181,36.272612852447,계룡시,금암동,의료편의,기타의료시설,약국,3
예촌소바,127.2323056663,36.2891386482459,계룡시,엄사면,생활편의,음식점,일식,225
오거리녹두삼계탕,127.239499459059,36.290610744941,계룡시,엄사면,생활편의,음식점,한식,7
오리언덕,127.2398460608352,36.29080671172098,계룡시,엄사면,생활편의,음식점,전문음식점,6
오후의산책,127.23044433842688,36.288534744349136,계룡시,엄사면,생활편의,카페,카페기타,115
올리브영/충남계룡점,127.242999167937,36.2884165705501,계룡시,엄사면,쇼핑,생활용품,드럭스토어,10
완미족발/충남계룡점,127.2415073066631,36.28880587244967,계룡시,엄사면,생활편의,음식점,전문음식점,3
용인토종순대국/계룡엄사점,127.23673268905183,36.28702344314888,계룡시,엄사면,생활편의,음식점,한식,50
우리상사,127.270913671163,36.2531985168997,계룡시,두마면,기업/단체,업종별기업,음식료업,36
우리이비인후과의원,127.258553538926,36.266419163515,계룡시,두마면,의료편의,의료시설,의원,75
우체국물류지원단/대전지사,127.27477438138,36.2597533496864,계룡시,두마면,기업/단체,각종단체,각종기관,15
워시테리아/엄사점,127.235860917376,36.2878888111686,계룡시,엄사면,생활편의,생활서비스,세탁소,3
원오사,127.234472111991,36.2923605165344,계룡시,엄사면,생활편의,종교,절,13
원조설악추어탕,127.254387181876,36.2731683715692,계룡시,금암동,생활편의,음식점,한식,3
웰빙양고기,127.23566648352,36.2886387247174,계룡시,엄사면,생활편의,음식점,한식,4
육샤육샤/계룡점,127.24022162681848,36.28952753905812,계룡시,엄사면,생활편의,음식점,한식,29
읍천리382,127.25855095166791,36.2628164866486,계룡시,두마면,생활편의,음식점,음식점기타,10
이녹47,127.255581535913,36.271418577562,계룡시,금암동,생활편의,카페,카페기타,17
이디야커피/계룡엄사점,127.243054718067,36.28847212011,계룡시,엄사면,생활편의,카페,커피전문점,3
이비가짬뽕/계룡점 [중식],127.2440254948334,36.28828091200177,계룡시,엄사면,생활편의,음식점,중식,3
이조돌구이,127.236110909019,36.2863334340227,계룡시,엄사면,생활편의,음식점,한식,11
이화수전통육개장/계룡점,127.2465135,36.2867796,계룡시,엄사면,생활편의,음식점,한식,11
일만족발/계룡본점,127.2528623,36.2738523,계룡시,금암동,생활편의,음식점,전문음식점,3
입암저수지,127.255298766748,36.242403203609086,계룡시,두마면,여행/레저,관광명소,저수지,189
잇츠미의원,127.251526321922,36.2734738756742,계룡시,금암동,의료편의,의료시설,의원,19
자바모텔,127.24318928336282,36.28973604997812,계룡시,엄사면,여행/레저,숙박,모텔/여관,3
자우버,127.268858298432,36.2531429556533,계룡시,두마면,기업/단체,업종별기업,제조업,3
정선촌곤드레밥,127.23934606878032,36.29148866042985,계룡시,엄사면,생활편의,음식점,한식,10
정소아과의원,127.24238631138428,36.28915859540376,계룡시,엄사면,의료편의,의료시설,의원,22
조방낙지/계룡점,127.25210960645975,36.273140583654815,계룡시,금암동,생활편의,음식점,전문음식점,42
조영아헤어,127.224889756595,36.278028757874,계룡시,엄사면,생활편의,생활서비스,미용실,4
주동물병원,127.259461416051,36.26857445264952,계룡시,금암동,의료편의,기타의료시설,동물병원,9
