목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
1984그수육집칼국수/계룡엄사점,127.23902727183,36.291388431484,계룡시,엄사면,생활편의,음식점,한식,6
GS25/계룡공단점,127.278357394621,36.2600033422217,계룡시,두마면,쇼핑,대형유통점,편의점,3
GS25/계룡대실와노점,127.25414330909568,36.26281102031678,계룡시,두마면,쇼핑,대형유통점,편의점,3
GYM212,127.237444149204,36.2835004307582,계룡시,엄사면,여행/레저,레저/스포츠,헬스,4
감나무집,127.246193315498,36.289916418566,계룡시,엄사면,생활편의,음식점,전문음식점,25
개나리회관,127.23011131660267,36.30038735556382,계룡시,신도안면,기업/단체,사회시설,회관,1465
경성한우국밥,127.2781082,36.2601144,계룡시,두마면,생활편의,음식점,한식,3
경익버스,127.277774056787,36.2663081774049,계룡시,두마면,기업/단체,업종별기업,운수창고업,15
계룡각/[중식],127.238749546144,36.2883054472831,계룡시,엄사면,생활편의,음식점,중식,6
계룡군문화축제,127.2391683468357,36.31372017125205,계룡시,신도안면,여행/레저,관광명소,축제,1168
계룡군문화축제/1주차장(메인주차장),127.236555138465,36.306053415085,계룡시,신도안면,교통편의,자동차시설,주차장,825
계룡군문화축제/2주차장(메인주차장),127.241110197659,36.316357824607,계룡시,신도안면,교통편의,자동차시설,주차장,188
계룡군문화축제/계룡대쇼핑타운주차장,127.244693398156,36.295582431839,계룡시,신도안면,교통편의,자동차시설,주차장,3
계룡군문화축제/계룡대야구장주차장,127.237249563573,36.301303959585,계룡시,신도안면,교통편의,자동차시설,주차장,12
계룡군문화축제/국방출판지원단주차장,127.23830491574,36.31360812114,계룡시,신도안면,교통편의,자동차시설,주차장,74
계룡군문화축제/장애인주차장,127.233249762756,36.318801944939,계룡시,신도안면,교통편의,자동차시설,주차장,4
계룡대반점/[중식],127.251442955437,36.27802891263,계룡시,금암동,생활편의,음식점,중식,34
계룡대쇼핑타운,127.24467586311664,36.29560508754378,계룡시,신도안면,쇼핑,대형유통점,쇼핑센터,939
계룡대야구장,127.237638404082,36.3028593404262,계룡시,신도안면,여행/레저,레저/스포츠,운동장/체육관,159
계룡대체력단련장,127.24660971701152,36.31549684364986,계룡시,신도안면,여행/레저,레저/스포츠,골프장,916
계룡대홍제사,127.23722504564137,36.29934191261489,계룡시,신도안면,생활편의,종교,절,3
계룡면옥,127.25224845335607,36.2764735386972,계룡시,금암동,생활편의,음식점,한식,12
계룡문화예술의전당,127.234138982021,36.272807183467,계룡시,엄사면,생활편의,문화생활시설,공연장,265
계룡성결교회,127.23744415118,36.2832782338135,계룡시,엄사면,생활편의,종교,교회시설,4
계룡성당,127.237388612902,36.281889502584,계룡시,엄사면,생활편의,종교,성당시설,7
계룡시노인종합복지관,127.259081217198,36.272335160421,계룡시,금암동,기업/단체,사회시설,사회복지시설,3
계룡시민체육관,127.23330574901937,36.26983529443494,계룡시,엄사면,여행/레저,레저/스포츠,운동장/체육관,83
계룡시보건소,127.250026458484,36.27308502226,계룡시,금암동,의료편의,의료시설,보건소/지소,12
계룡시어린이감성체험장,127.214279674844,36.2681409321044,계룡시,엄사면,여행/레저,관광명소,체험학습,3
계룡시종합문화체육공원,127.23263915334246,36.26850210886275,계룡시,엄사면,여행/레저,관광명소,공원,20
계룡시파크골프장,127.2376327,36.3020387,계룡시,신도안면,여행/레저,레저/스포츠,골프장,6
계룡역공영주차장,127.262747556547,36.2725573787947,계룡시,두마면,교통편의,자동차시설,주차장,46
계룡웰빙클럽,127.232305667041,36.2890553243925,계룡시,엄사면,생활편의,생활서비스,찜질방,39
계룡이편한세상경로당,127.265052931798,36.2698354796191,계룡시,두마면,기업/단체,사회시설,사회복지시설,6
계룡장로교회,127.241721535457,36.2848336373712,계룡시,엄사면,생활편의,종교,교회시설,3
계룡장수요양병원,127.217140371796,36.2862222250886,계룡시,엄사면,의료편의,의료시설,요양병원,10
계룡정,127.247582143205,36.2829449975377,계룡시,엄사면,생활편의,음식점,한식,3
계룡종합사회복지관,127.233000189023,36.2733904438237,계룡시,엄사면,기업/단체,사회시설,사회복지시설,9
계룡종합운동장,127.231639216204,36.2714184379908,계룡시,엄사면,여행/레저,레저/스포츠,운동장/체육관,12
계룡종합운동장/보조경기장,127.233389067069,36.2707240827136,계룡시,엄사면,여행/레저,레저/스포츠,운동장/체육관,3
계룡종합폐기물처리,127.270802638879,36.2454493973182,계룡시,두마면,기업/단체,업종별기업,업종별기업기타,3
계룡철물,127.258664577358,36.273473917356,계룡시,금암동,생활편의,생활서비스,철물점,4
계룡청년공간소소마루,127.25262704139992,36.27297173735967,계룡시,금암동,생활편의,문화생활시설,문화생활시설기타,3
계룡프라자,127.242249230301,36.2888887346782,계룡시,엄사면,쇼핑,쇼핑기타,일반상가,3
계룡한방오리,127.24774777538585,36.282578045456845,계룡시,엄사면,생활편의,음식점,전문음식점,3
계룡효센터,127.28065933269772,36.246446106113225,계룡시,두마면,의료편의,기타의료시설,요양원,3
고기박사냉면초계막국수/계룡점,127.24649887164,36.2868056631349,계룡시,엄사면,생활편의,음식점,한식,6
곤지암할매소머리국밥/계룡점,127.235472071402,36.286944471893,계룡시,엄사면,생활편의,음식점,한식,3
골목길고추장연탄구이,127.239610563275,36.2902774501749,계룡시,엄사면,생활편의,음식점,한식,3
구룡골프연습장,127.231444352173,36.3205239606205,계룡시,신도안면,여행/레저,레저/스포츠,골프연습장,3
구룡체력단련장,127.2315402937976,36.31867372120215,계룡시,신도안면,여행/레저,레저/스포츠,골프장,1480
구룡콘도,127.229972227247,36.324273525243,계룡시,신도안면,여행/레저,숙박,콘도/리조트,50
국군복지단/개나리회관마트,127.230944577686,36.300192938102,계룡시,신도안면,쇼핑,슈퍼/마트,슈퍼/마트 기타,33
굿타임모텔,127.244026847816,36.289166491233,계룡시,엄사면,여행/레저,숙박,모텔/여관,7
금아공조,127.273107944705,36.250532166225,계룡시,두마면,쇼핑,쇼핑기타,쇼핑기타,6
금암산장,127.2500273,36.2657526,계룡시,금암동,생활편의,음식점,한식,3
길산스틸/계룡본사,127.27455225732184,36.2509487939624,계룡시,두마면,기업/단체,업종별기업,철강 금속,12
김광석외과의원,127.24358722582372,36.2882747574905,계룡시,엄사면,의료편의,의료시설,의원,3
김민정소아과의원,127.24130486993022,36.2888609545494,계룡시,엄사면,의료편의,의료시설,의원,3
김밥천국/엄사점,127.242249230301,36.2888887346782,계룡시,엄사면,생활편의,음식점,분식,5
남서문옛날가마솥곰탕/계룡본점,127.25276263086596,36.27398750845708,계룡시,금암동,생활편의,음식점,한식,3
내일또오리/충남계룡점,127.24200822748566,36.29036841796797,계룡시,엄사면,생활편의,음식점,전문음식점,3
녹운,127.254165072046,36.262752888187,계룡시,두마면,생활편의,음식점,떡/한과,3
논산계룡농협/계룡로컬푸드센터,127.2591957115636,36.266274270191786,계룡시,두마면,쇼핑,음식료,농수축산물점,30
늘푸른목장,127.23983084806248,36.29117855392916,계룡시,엄사면,생활편의,음식점,한식,4
다이소/계룡대실지구점,127.26061782959476,36.26583104312279,계룡시,두마면,쇼핑,생활용품,다이소,85
다이소/계룡점,127.240943790129,36.2889442762962,계룡시,엄사면,쇼핑,생활용품,다이소,9
대운식당,127.245137850909,36.2902219332,계룡시,엄사면,생활편의,음식점,한식,3
더하고부대찌개,127.256386988581,36.2749459588421,계룡시,금암동,생활편의,음식점,전문음식점,3
도곡기도원,127.20419726217638,36.2652245386833,계룡시,엄사면,생활편의,종교,교회시설,3
도곡리실내야외낚시터,127.20869692885,36.2577531923691,계룡시,엄사면,여행/레저,레저/스포츠,낚시,6
도미노피자/계룡점,127.243776877671,36.2883054766175,계룡시,엄사면,생활편의,음식점,패스트푸드,4
도원춘/계룡점 [중식],127.2459455565198,36.28602209171636,계룡시,엄사면,생활편의,음식점,중식,3
도톰삼겹살막창,127.24961454312978,36.27241355911195,계룡시,금암동,생활편의,음식점,한식,3
두계천생태공원물놀이장,127.238971654433,36.298887577921,계룡시,신도안면,여행/레저,레저/스포츠,수영장,7
로컬한우,127.233726802356,36.28852146224656,계룡시,엄사면,생활편의,음식점,한식,3
루나호텔,127.25364476356484,36.275108823635975,계룡시,금암동,여행/레저,숙박,모텔/여관,6
리틀하노이/계룡점,127.237749636385,36.288138793744,계룡시,엄사면,생활편의,음식점,세계요리,3
마라주방,127.23851784622144,36.28704847932149,계룡시,엄사면,생활편의,음식점,중식,3
마메든도어,127.270830387254,36.248476831052,계룡시,두마면,기업/단체,업종별기업,건설업,3
마장동아재네정육식당,127.2556003460669,36.243314700476745,계룡시,두마면,생활편의,음식점,한식,16
마포꿀꿀이,127.240693801193,36.290194132642,계룡시,엄사면,생활편의,음식점,한식,3
맘스터치/계룡엄사점,127.24263807676,36.289777524721,계룡시,엄사면,생활편의,음식점,패스트푸드,3
맛나감자탕/계룡본점,127.25661662840304,36.27479811275764,계룡시,금암동,생활편의,음식점,한식,39
명랑시대외식청년창업협동조합/공장,127.269774880327,36.253531805683,계룡시,두마면,기업/단체,업종별기업,제조업,9
명륜진사갈비/충남계룡점,127.24297670272024,36.290034148343125,계룡시,엄사면,생활편의,음식점,한식,9
모꼬지,127.242471413758,36.2910273815519,계룡시,엄사면,생활편의,음식점,한식,3
몽이야모텔,127.254609360144,36.275890285493,계룡시,금암동,여행/레저,숙박,모텔/여관,9
무궁화학습원,127.24522163053663,36.32511067442024,계룡시,신도안면,여행/레저,관광명소,공원,53
무상사,127.21230741923615,36.29166602203344,계룡시,엄사면,생활편의,종교,절,35
무진장장수한우정육전문점,127.2553009171267,36.27343992753367,계룡시,금암동,쇼핑,음식료,정육점,3
바른정육,127.25858398555238,36.26312427092343,계룡시,두마면,쇼핑,음식료,정육점,3
버거킹/계룡엄사점,127.24451089058584,36.29003584169504,계룡시,엄사면,생활편의,음식점,패스트푸드,14
병영체험관,127.24192941419994,36.3073213488354,계룡시,신도안면,여행/레저,관광명소,체험학습,54
본부교회,127.24502661993662,36.30477583218141,계룡시,신도안면,생활편의,종교,교회시설,108
본호텔,127.254803810334,36.273307247095,계룡시,금암동,여행/레저,숙박,모텔/여관,19
북청손만두 요리집,127.2450785752942,36.27245302539888,계룡시,금암동,생활편의,음식점,한식,6
브라운도트/계룡시청점,127.256053690762,36.2742793660477,계룡시,금암동,여행/레저,숙박,모텔/여관,30
비너스호텔,127.243582436388,36.2898886287046,계룡시,엄사면,여행/레저,숙박,모텔/여관,6
빽다방/계룡대실지구점,127.25877774212324,36.26183650425629,계룡시,두마면,생활편의,카페,커피전문점,3
빽다방/계룡시청점,127.250470867939,36.272585081718,계룡시,금암동,생활편의,카페,커피전문점,3
삼군마크사,127.264469623485,36.272835135049,계룡시,두마면,생활편의,생활서비스,생활서비스기타,3
삼성연합통증의학과의원,127.240777138008,36.2889720499417,계룡시,엄사면,의료편의,의료시설,의원,3
삼화문구/엄사점,127.237666347504,36.283972600561,계룡시,엄사면,쇼핑,문화용품,문구/화방,3
새중앙교회,127.229222848721,36.2618639551147,계룡시,엄사면,생활편의,종교,교회시설,3
새터산공원,127.251415207074,36.2750014790494,계룡시,금암동,여행/레저,관광명소,공원,21
샤브마니아/계룡점,127.255637058347,36.27458488442,계룡시,금암동,생활편의,음식점,샤브샤브,6
세븐일레븐/계룡품안마을점,127.246415408569,36.3021928008818,계룡시,신도안면,쇼핑,대형유통점,편의점,9
스타벅스/계룡대로DT점,127.24438793355372,36.288416578656175,계룡시,엄사면,생활편의,카페,커피전문점,323
신도안오리,127.252331799322,36.2742237950789,계룡시,금암동,생활편의,음식점,전문음식점,9
신도안체육공원,127.237471754438,36.3026093678974,계룡시,신도안면,여행/레저,관광명소,공원,10
썬셋하우스,127.25866407322088,36.26166910031402,계룡시,두마면,생활편의,음식점,전문음식점,3
씨에르보,127.26897089520588,36.26969563217199,계룡시,두마면,생활편의,음식점,전문음식점,6
아르보,127.2501342,36.2659927,계룡시,금암동,생활편의,카페,카페기타,25
아르볼그란데366,127.222251069148,36.281722766724,계룡시,엄사면,생활편의,카페,카페기타,3
아저씨/계룡점,127.24154142981934,36.28957657196406,계룡시,엄사면,생활편의,음식점,한식,3
엄사상점가공영주차장,127.242915837302,36.2889442878046,계룡시,엄사면,교통편의,자동차시설,주차장,3
엄사약국,127.243360247739,36.2883332488037,계룡시,엄사면,의료편의,기타의료시설,약국,3
에이미의원,127.25563707096,36.2731683788673,계룡시,금암동,의료편의,의료시설,전문클리닉,3
연리지,127.214251712991,36.2891940923795,계룡시,엄사면,생활편의,카페,카페기타,23
연화식당,127.246082269404,36.2837226780923,계룡시,엄사면,생활편의,음식점,한식,6
예로니모상사,127.258803471983,36.2714463709971,계룡시,금암동,생활편의,생활서비스,인쇄,3
예촌소바,127.2323056663,36.2891386482459,계룡시,엄사면,생활편의,음식점,일식,48
오거리녹두삼계탕,127.239499459059,36.290610744941,계룡시,엄사면,생활편의,음식점,한식,4
오후의산책,127.23044433842688,36.288534744349136,계룡시,엄사면,생활편의,카페,카페기타,25
용인토종순대국/계룡엄사점,127.23673268905183,36.28702344314888,계룡시,엄사면,생활편의,음식점,한식,3
우리상사,127.270913671163,36.2531985168997,계룡시,두마면,기업/단체,업종별기업,음식료업,24
우체국물류지원단/대전지사,127.27477438138,36.2597533496864,계룡시,두마면,기업/단체,각종단체,각종기관,15
원오사,127.234472111991,36.2923605165344,계룡시,엄사면,생활편의,종교,절,13
웰빙양고기,127.23566648352,36.2886387247174,계룡시,엄사면,생활편의,음식점,한식,4
이비가짬뽕/계룡점 [중식],127.2440254948334,36.28828091200177,계룡시,엄사면,생활편의,음식점,중식,3
입암저수지,127.255298766748,36.242403203609086,계룡시,두마면,여행/레저,관광명소,저수지,55
잇츠미의원,127.251526321922,36.2734738756742,계룡시,금암동,의료편의,의료시설,의원,12
자우버,127.268858298432,36.2531429556533,계룡시,두마면,기업/단체,업종별기업,제조업,3
조방낙지/계룡점,127.25210960645975,36.273140583654815,계룡시,금암동,생활편의,음식점,전문음식점,14
주동물병원,127.259461416051,36.26857445264952,계룡시,금암동,의료편의,기타의료시설,동물병원,6
주안레미콘,127.23452790443778,36.26514139099324,계룡시,엄사면,기업/단체,업종별기업,건설업,7
지상군페스티벌,127.2344154,36.313081,계룡시,신도안면,여행/레저,관광명소,축제,434
진성아구찜/계룡점,127.25424830432186,36.273279469233096,계룡시,금암동,생활편의,음식점,한식,3
참사랑교회,127.23377892015156,36.28824336936093,계룡시,엄사면,생활편의,종교,교회시설,3
참조은약국,127.2505430365772,36.27249148941242,계룡시,금암동,의료편의,기타의료시설,약국,3
챔프,127.23866621427608,36.28897203762634,계룡시,엄사면,생활편의,술집,술집기타,16
천마산장독대와보리밥,127.242665983042,36.2750569772462,계룡시,금암동,생활편의,음식점,한식,4
천사요양원,127.239943927075,36.2835282199523,계룡시,엄사면,의료편의,기타의료시설,요양원,3
천지봉면옥,127.25803989092536,36.27100001379912,계룡시,금암동,생활편의,음식점,한식,3
청정여수명가/[한식],127.243526893431,36.289027615225,계룡시,엄사면,생활편의,음식점,한식,4
초록델리하우스,127.24086036376605,36.30022077058796,계룡시,신도안면,생활편의,음식점,전문음식점,16
칠갑산바닷물손두부/계룡점,127.2222384,36.2827175,계룡시,엄사면,생활편의,음식점,한식,17
커피토트로스터즈,127.241665946023,36.2891942520713,계룡시,엄사면,생활편의,카페,커피전문점,4
코뚜레고기마을,127.23551027678808,36.285935219608845,계룡시,엄사면,생활편의,음식점,한식,3
통큰낙지,127.2424093090204,36.28932663727791,계룡시,엄사면,생활편의,음식점,전문음식점,3
투썸플레이스/계룡DT점,127.246387781273,36.285583579291,계룡시,엄사면,생활편의,카페,커피전문점,9
파라솔,127.242499185113,36.2914717755994,계룡시,엄사면,생활편의,음식점,한식,3
파리바게뜨/계룡대엄사점,127.241860369006,36.2896664217102,계룡시,엄사면,생활편의,음식점,제과점,3
파스쿠찌/계룡DT점,127.248276514147,36.2842781832651,계룡시,엄사면,생활편의,카페,커피전문점,94
퍼스프,127.267830634808,36.2505599100195,계룡시,두마면,기업/단체,업종별기업,업종별기업기타,15
품안콘도,127.2485818955374,36.30077630805402,계룡시,신도안면,여행/레저,숙박,콘도/리조트,18
피자헛/계룡점,127.2456379,36.2884505,계룡시,엄사면,생활편의,음식점,패스트푸드,3
하나로마트/논산계룡축협,127.2390551254756,36.28258387775329,계룡시,엄사면,쇼핑,슈퍼/마트,대형슈퍼,26
하이트진로/남대전물류센터,127.277468609595,36.2571981004476,계룡시,두마면,기업/단체,업종별기업,음식료업,3
한라비발디공인중개사사무소,127.2582070287495,36.265815220759706,계룡시,두마면,생활편의,생활서비스,부동산,6
한마음정육식당/충남계룡점,127.258553538679,36.266446938134,계룡시,두마면,생활편의,음식점,한식,6
한훈기념관,127.232222247961,36.299526354737,계룡시,신도안면,생활편의,문화생활시설,박물관/기념관,3
향담,127.21803966051432,36.28250018247645,계룡시,엄사면,생활편의,카페,카페기타,3
향적산치유의숲,127.211557452557,36.295415591018,계룡시,엄사면,여행/레저,관광명소,자연휴양림,21
향적산한상,127.22144559076,36.281083945825,계룡시,엄사면,생활편의,음식점,한식,3
현대옥/충남계룡점,127.243610220357,36.2889165172396,계룡시,엄사면,생활편의,음식점,한식,3
호박이야기,127.23602757542471,36.28719444669278,계룡시,엄사면,생활편의,음식점,제과점,4
호텔계룡,127.254498262849,36.2754458909467,계룡시,금암동,여행/레저,숙박,모텔/여관,46
호텔더존,127.24291014028157,36.28946564233775,계룡시,엄사면,여행/레저,숙박,모텔/여관,4
홈플러스/계룡점,127.257164705755,36.27400162634999,계룡시,금암동,쇼핑,슈퍼/마트,대형마트,657
홍/[중식],127.23739002455142,36.2894102660228,계룡시,엄사면,생활편의,음식점,중식,3
화산골프클럽,127.279412859269,36.2596978275832,계룡시,두마면,여행/레저,레저/스포츠,골프연습장,3
화이트365/계룡점,127.255192677822,36.271835194573,계룡시,금암동,생활편의,생활서비스,세탁소,3
화이트모텔,127.254468,36.2743768,계룡시,금암동,여행/레저,숙박,모텔/여관,9
화평/[중식],127.24654244917208,36.286778076267,계룡시,엄사면,생활편의,음식점,중식,35
흥부와놀부,127.2465128737348,36.27981586178037,계룡시,금암동,생활편의,음식점,한식,13
12월의왈츠,127.246099,36.358756,공주시,반포면,여행/레저,숙박,펜션,15
24시전주명가콩나물국밥/공주점,127.13345324533223,36.46930582803515,공주시,신관동,생활편의,음식점,한식,3
505펜션앤키즈캠핑장,127.02012821520432,36.50125213368652,공주시,사곡면,여행/레저,레저/스포츠,캠프장,65
BBQ/공주신월점,127.147894856217,36.4737560125455,공주시,월송동,생활편의,음식점,치킨,3
CJ제일제당/공주공장,127.14231292851,36.3717120574909,공주시,계룡면,기업/단체,업종별기업,음식료업,4
CU/공주금성점,127.121258412058,36.4655623474279,공주시,웅진동,쇼핑,대형유통점,편의점,10
CU/공주대학로점,127.135673755356,36.4700341435328,공주시,신관동,쇼핑,대형유통점,편의점,3
G7무인텔,127.251136629687,36.36718543044,공주시,반포면,여행/레저,숙박,모텔/여관,6
GS25/공주교대점,127.12036980044,36.4433148796994,공주시,금학동,쇼핑,대형유통점,편의점,3
GS더프레시/공주신관점,127.14461736103752,36.47478365394902,공주시,신관동,쇼핑,슈퍼/마트,대형슈퍼,6
GS더프레시/공주점,127.13417401836,36.455535788487,공주시,옥룡동,쇼핑,슈퍼/마트,대형슈퍼,9
JJ오토캠핑장,126.96521647937055,36.60282441534821,공주시,유구읍,여행/레저,레저/스포츠,캠프장,54
KT/공주지점,127.14986688221416,36.476061316656335,공주시,월송동,기업/단체,주요그룹,KT,25
OCI스페셜티/공주공장,127.060043107885,36.2983310533736,공주시,탄천면,기업/단체,업종별기업,제조업,79
OK무인텔,127.132201854903,36.4686176182057,공주시,신관동,여행/레저,숙박,모텔/여관,3
PROVIDENCE,127.251858844365,36.360880597064,공주시,반포면,생활편의,카페,카페기타,36
SK텔레콤/공주종동대리점 신관점,127.14250757647432,36.474176734457046,공주시,신관동,쇼핑,정보통신기기,SK텔레콤,3
SUBWAY/공주신관점,127.14136766354504,36.4733115806733,공주시,신관동,생활편의,음식점,패스트푸드,3
가자펜션,127.25008122601604,36.36071393893157,공주시,반포면,여행/레저,숙박,펜션,6
가족관광농원,127.06148426249086,36.63402685754011,공주시,정안면,건물/시설,농/어업,농장/농원,3
가화,127.252803188447,36.362713727213,공주시,반포면,생활편의,음식점,한식,15
갈릴리수양관,127.09253448205544,36.60561915472721,공주시,정안면,생활편의,종교,교회시설,597
감나무집/동학사점,127.2518409724039,36.36517013187924,공주시,반포면,생활편의,음식점,전문음식점,29
갑사,127.18764228867,36.3653519343217,공주시,계룡면,생활편의,종교,절,1271
갑사가는길,127.203001464461,36.4290392119245,공주시,반포면,생활편의,음식점,전문음식점,3
갑사한옥민박,127.17878271094833,36.373371276165216,공주시,계룡면,여행/레저,숙박,펜션,3
강가애,127.093872020644,36.45892405673478,공주시,우성면,생활편의,카페,카페기타,4
강가에서,127.07176302148372,36.44273133146707,공주시,금학동,생활편의,카페,카페기타,3
강백년문화관,127.168301927939,36.58552383064587,공주시,의당면,생활편의,문화생활시설,문화생활시설기타,6
강북생활문화센터,127.15489139778732,36.47130835064114,공주시,월송동,생활편의,문화생활시설,문화생활시설기타,4
개성집/공주점,127.12249297193074,36.46349257071954,공주시,웅진동,생활편의,음식점,한식,13
갤러리아울,127.251247557864,36.3864332389814,공주시,반포면,생활편의,카페,카페기타,17
견동리마을회관,126.999992391382,36.3559352609163,공주시,탄천면,기업/단체,사회시설,회관,4
경기식당,127.23522544296128,36.357058476644696,공주시,반포면,생활편의,음식점,한식,11
계룡산1박2일펜션,127.241554212816,36.359936199658,공주시,반포면,여행/레저,숙박,펜션,19
계룡산골프장,127.1908198824633,36.40964140486141,공주시,계룡면,여행/레저,레저/스포츠,골프연습장,334
계룡산공영주차장,127.238582266597,36.358603000702,공주시,반포면,교통편의,자동차시설,주차장,7
계룡산국립공원,127.20216889398792,36.35204797861443,공주시,반포면,여행/레저,관광명소,국립공원,3
계룡산국립공원/갑사지구,127.18292046388726,36.36785162208931,공주시,계룡면,여행/레저,관광명소,국립공원,11
계룡산국립공원/동학사지구,127.2324161632085,36.35688093842831,공주시,반포면,여행/레저,관광명소,국립공원,183
계룡산그린콘도,127.2366211319133,36.35839156414269,공주시,반포면,여행/레저,숙박,콘도/리조트,16
계룡산글램핑/동월숲,127.253414306114,36.355936724677,공주시,반포면,여행/레저,레저/스포츠,캠프장,4
계룡산도예촌,127.216472844121,36.3894326930772,공주시,반포면,여행/레저,관광명소,고택/생가/민속마을,6
계룡산동남가든,127.26835991340675,36.37001497363734,공주시,반포면,생활편의,음식점,전문음식점,3
계룡산동학사스타펜션,127.24325179768738,36.36038457248373,공주시,반포면,여행/레저,숙박,펜션,15
계룡산동학사펜션,127.24318494178168,36.36029789212338,공주시,반포면,여행/레저,숙박,펜션,5
계룡산드림펜션,127.255164101279,36.3614361087892,공주시,반포면,여행/레저,숙박,펜션,6
계룡산마루펜션,127.2190893,36.3900986,공주시,반포면,여행/레저,숙박,펜션,3
계룡산묵사랑,127.14970494112332,36.4351857266916,공주시,옥룡동,생활편의,음식점,한식,9
계룡산사계절펜션,127.1680102,36.3315563,공주시,계룡면,여행/레저,숙박,펜션,79
계룡산산내음펜션,127.17214619779315,36.37153444472153,공주시,계룡면,여행/레저,숙박,펜션,3
계룡산쉴만한물가펜션,127.2553438,36.36136,공주시,반포면,여행/레저,숙박,펜션,16
계룡산식당,127.23529251213444,36.35705676868764,공주시,반포면,생활편의,음식점,한식,8
계룡산의아침,127.23786011874,36.3574642372478,공주시,반포면,여행/레저,숙박,펜션,17
계룡산자동차야영장,127.2417764352137,36.35771423174882,공주시,반포면,여행/레저,레저/스포츠,캠프장,14
계룡산장추어탕,127.25147681476852,36.36495761958389,공주시,반포면,생활편의,음식점,한식,3
계룡산제빵소,127.139396690445,36.3525753316874,공주시,계룡면,생활편의,음식점,제과점,57
계룡산콘도텔,127.23749903995896,36.35743646051598,공주시,반포면,여행/레저,숙박,모텔/여관,3
계룡산한우곰탕,127.251969948847,36.360519527719,공주시,반포면,생활편의,음식점,한식,3
계룡산해피투게더펜션,127.251386680798,36.3590196950702,공주시,반포면,여행/레저,숙박,펜션,23
계룡산힐링펜션,127.247886981008,36.3602139829736,공주시,반포면,여행/레저,숙박,펜션,3
계룡산힐링펜션,127.2478955357298,36.36021234929804,공주시,반포면,여행/레저,숙박,펜션,3
계룡저수지,127.1538675769242,36.35815811293434,공주시,계룡면,여행/레저,관광명소,저수지,83
계실리마을회관,127.046236879318,36.514806292421,공주시,사곡면,기업/단체,사회시설,회관,3
고가네칼국수,127.123480544147,36.453480405109,공주시,중학동,생활편의,음식점,한식,115
고기백화점,127.133007311199,36.4717006045515,공주시,신관동,쇼핑,시장,농수축산물시장,15
고기사랑셀프식당,127.123952751799,36.4503974261368,공주시,중학동,생활편의,음식점,한식,3
고기정원,127.0420937282463,36.47228211972313,공주시,사곡면,생활편의,음식점,전문음식점,27
고들정육식당,127.252914326596,36.3586030848141,공주시,반포면,생활편의,음식점,한식,15
고려산업/공주공장,127.1618722296224,36.49097347271061,공주시,월송동,기업/단체,업종별기업,제조업,3
고마나루1999,127.12272986830344,36.46495363265929,공주시,웅진동,생활편의,음식점,한식,131
고마스크린골프,127.093899795702,36.4589518315052,공주시,우성면,여행/레저,레저/스포츠,골프연습장,3
고박사냉면초계막국수,127.152616584855,36.4819217753059,공주시,월송동,생활편의,음식점,한식,17
고창애풍천장어,127.16064392729066,36.45075870993093,공주시,옥룡동,생활편의,음식점,전문음식점,49
고향국밥집,127.064069973004,36.361879393545,공주시,이인면,생활편의,음식점,한식,3
고향손칼국수,127.15795949552091,36.4816340872832,공주시,월송동,생활편의,음식점,한식,120
곡물집,127.119536485421,36.4495919367734,공주시,중학동,쇼핑,음식료,음식료기타,3
곤드레쌈밥/[한식],127.11978506468652,36.60549080760822,공주시,정안면,생활편의,음식점,한식,4
골드리버CC,127.163393207334,36.5036971318018,공주시,의당면,여행/레저,레저/스포츠,골프장,572
곰골식당,127.12054302648534,36.45184527360006,공주시,중학동,생활편의,음식점,한식,856
곰골식당/월송점,127.1544019,36.47241,공주시,월송동,생활편의,음식점,한식,11
곰나루식당,127.123341617624,36.4590908755006,공주시,웅진동,생활편의,음식점,한식,3
곰나루파크골프장,127.0997604,36.459921,공주시,웅진동,여행/레저,레저/스포츠,골프장,10
곰선생동태씨,127.1432595,36.4673465,공주시,신관동,생활편의,음식점,한식,29
곱깨비/신관점,127.13644862236322,36.47117620387547,공주시,신관동,생활편의,음식점,전문음식점,3
공다방,127.123063811084,36.4650901895723,공주시,웅진동,생활편의,카페,카페기타,11
공산성,127.12536916684,36.4644791615807,공주시,웅진동,여행/레저,관광명소,성,6476
공산성/임시주차장,127.125119228482,36.460062997186,공주시,웅진동,교통편의,자동차시설,주차장,3
공산성부추해물칼국수,127.122730512875,36.4644791462223,공주시,웅진동,생활편의,음식점,한식,6
공산성입구,127.123702643839,36.4650068694618,공주시,금성동,여행/레저,관광명소,관광명소기타,31
공암매운탕어죽,127.263996597949,36.367213280692,공주시,반포면,생활편의,음식점,한식,3
공주경희한방병원,127.149089140825,36.4797275605451,공주시,월송동,의료편의,의료시설,한방병원,25
공주고등학교야구장,127.1225604,36.4473621,공주시,중학동,여행/레저,레저/스포츠,운동장/체육관,6
공주고마나루,127.10717629324655,36.469978428434224,공주시,웅진동,여행/레저,관광명소,문화유적지,3
공주공산성게스트하우스,127.12275667326162,36.465125129090296,공주시,웅진동,여행/레저,숙박,게스트하우스,9
공주공산성미디어아트,127.12538483209414,36.46450617494003,공주시,금성동,여행/레저,관광명소,축제,35
